,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
9894,כלכלה מתכנסת בפגרה לטפל בסוגיות דחופות שעומדות הציבורי מתחילים בסדרת דיונים ביניהם סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 9 התשפב-2022 שחלק פתיחת התיירות הימית וההפלגות תציגו הרציונל הכללי השינויים,קורונה,0.5650115,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
21870,מחדש ממשיכים בקביעת נתע כגוף בסעיפים 2ב ו-22א; קביעת נתיבי איילון בעמ כגוף סעיפים 222ב ו-22א שלחתם הפרויקטים מציג,קורונה,0.56494874,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
14264,החוקה ומשפט משולב בשלושה פרטי תחיקה הסמכויות המיוחדות להתמודדות נגיף הקורונה נעסוק נשען הצגת תמונת המצב הבריאות שממילא רלוונטית לשני הדיונים האחרים הארכת ההכרזה החירום נחזור ההצגה האפידמיולוגית משלושת הפריטים נתחיל העניין מכן נעבור התו הירוק לעובדים והבידוד בפיקוח טכנולוגי,קורונה,0.56461066,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
9929,פותחת הבאה עובדות ועובדים זרים לשעה ידון בהעסקת עובדים זרים בענף הבנייה תאגידים זרים שהגיע שמצטרפת מצטרף אלינו לכאן בזום מודה שהסוגייה העסקת עובדים זרים בתאגידים זרים סוגייה שלקח להבין ולצלול אליה עמוק לרשות האוכלוסין וההגירה לאפשר סקירה מתומצתת תאגידים זרים ענבל מטעמכן,קורונה,0.56459475,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
18568,ממשיכים בישיבות כלכלה השלמת ההסדרים הרוויזיות והגשתו שנייה ושלישית במליאה במקביל ענייני דיומא בסוגיות שבוערות נתחיל חידוש הקורונה סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 2 התשפב–2021,קורונה,0.5645857,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
23158,להזכיר שהחוק הונח בפנינו במסגרת ההסדרים להזכיר העניין אזכיר ואומר ויכוח האוצר הדברים השולחן קיימנו סדרה דיונם וכמה וכמה האחרון הגיעו להבנות סביב הנוסח אזכיר יצאנו וחזרנו ולבקשתו מנכל האוצר מילה מכובסת בפעם הראשונה הסכמתי לעלות להצבעה,ניצולי שואה,0.56454456,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
19682,מחדש הודעתי שהבקשה לרביזיה תקציב הביטחון הבקשה מחדש תוצבע בשעה 1100 להצביע,נשים,0.56448865,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
23093,סיימנו שלשום ביקשתי התייחסות ובעצם סגירה ארבעה נושאים והייתי שתומר ייקח זכות הדיבור,קורונה,0.5642351,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
9798,שמחה החינוך התרבות והספורט מיוחד מרחב בתנועות הבלתי פורמליות הטרדות מיניות בחינוך הבלתי פורמלי,חינוך,0.5635952,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
3168,מבין שכאן יושבים שכבר באו 915 מבין בסדר הגיע 900,ניצולי שואה,0.56346005,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
7352,תיכף בהרחבה השתלשלות הדברים שחלק מכם ברקע הליך המשפט העליון בעקבות עתירה שהוגשה פעולתן חברות הגבייה המשפט בהחלטתו פסק שפעילות חברות הגבייה מוסדרת,ניצולי שואה,0.56327194,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
4829,נעשה בוועדות שתדעו התקופה שהוועדה פועלת נדבר מסקנות פגישה קודמת פולו-אפ ולראות שבאמת שביקשנו מתקדם ספציפי הבקשה שהועלתה תתייחס דרי רחוב כללי ותיתן דגש אומרת התקופה החורף דרי רחוב,קורונה,0.5631017,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
3854,כלל רגילים לתקנות שמגיעות ממשרד ממשלתי משר מבין שכללי חובת המכרזים השר מועצה,קורונה,0.5629779,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
11296,לצערנו הרב כלל התקנות חווים האסון הכמעט אסון וברוך השם שבישראל האסון יחסית מזערי שמדובר נשכח ב-300 שקיפחו חייהם עולם ומלואו משפחה נכדים נינים אחים והורים,בריאות,0.5620719,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
24873,רבותיי צהריים שמכיר שפנייה ארגון נכי צהל נכי צהל בודד נכה צהל מבחינתי עולם ומלואו יקר צדק נהפוך הדברים והכל הננו שאומרים מבין צו המשפטים שרת המשפטים בקשה 23 בצו,כלכלי,0.5619523,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
6243,הפניה נועדה התאמות בתקציב 40 התקציב השוטף התחבורה כוללת התאמה ההוצאות להכנסות מאגרות גידול וההוצאות במקביל בנוסף שתי משרות צוערים משרות פקחי ייצור בתעופה שהן משרות זמניות נוסף תקצוב בוחני נהיגה זמניים השביתה להדביק הקצב הבחינות נעשו בינתיים,כלכלי,0.56176484,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
18899,שנפתח בכך שניתן לעורך דין דן אורן ממשרד המשפטים התקנות החדשות ובעיקר דגש השינויים שהכנסתם בתקנות שנוכל לקיים ולאשר אותן לבקש שינויים,קורונה,0.5617088,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
9890,השיטה נכנסה בבום לארץ הקבלנים קיבלו בידיים פתוחות עזר חיסכון כספי בלתי רגיל עזר לזירוז העבודה וכמובן תוצאות נכונות מכשיר למעשה כותב הפרמטרים עבודת ידיים שהבחור חישוב 83 כפול 726 לחלק ל-272 אומרת נתן תוצאות פרמטריות הנדסיות במכשיר,בריאות,0.5616919,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
20049,ה-1392021 ז בתשרי התשפא פתיחת שנת הלימודים במסגרות לפעוטות,חינוך,0.56157804,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
4478,פותחת לקידום מעמד האישה ולשוויון מגדרי ה-4122017 בישיבה מדד המגדר שוות המרכז לקידום נשים בזירה הציבורית,נשים,0.5613523,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
14074,שפורסם באוקטובר במסגרת 66א ונתייחס לדוח נוסף שהתפרסם מכן עסק בסוגיית הביטוח הלאומי בהקשר הסדרי הפנסיה במדינה והתייחס לאיתנות הפיננסית הביטוח הלאומי,כלכלי,0.56101674,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
17706,מכיוון שבתקופה כשהיא נדרשת לגמישות פעולה בתקופה החמרה בתחלואה ובמידת ההדבקות שקרה חמישי קיבלה החלטה לצורך צמצום פעילות במקומות מסוימים וחתמו הצו שוועדת הקורונה התכנסה ארבעה ימים לאשר הצו הצו להיכנס לתוקף,קורונה,0.56093246,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
15505,יוזמת הגיעה מסתובבת כעת בוועדות ותגיע מאוחר יחד איתי קסניה סבטלובה להתייחס,בריאות,0.56087255,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
15523,צהרים פותחים תיקונים קטנים שמוסכמים בינינו וכבר סגרנו ולאחר מכן נפנה מליאת לאשר התקנות בריאות מבנה,קורונה,0.56083465,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
7475,וחברותי אומרים לעתיד תוך תקווה הכול בסדר לאנשי הממלכה ופיצוליהם שנקרא רן היחיד נתחיל המתחילה,בריאות,0.5606392,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
2707,המשתתפים בהחלט התקדמויות בהחלט ובאמת מטרת לצמצם מפגעי איכות הסביבה ביוש ומיוש הסמכות,קורונה,0.5606252,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
3739,ארצה בשטח כלים אוויריים שמסתובבים כטבמים ומטוסים ומסוקים מסתובבים מסתובבים מטוסי ריסוס קטנים שבעבר כשירות כיבוי אש המטוסים טסים בשטח מרססים אומרת והם בקרבת הגבול השאלה להבין בהנחה ובאם סוגיות ואחרות שאולי תיכף נדבר בטחון שדה בטחון מידע במידה מגבלות המטוסים ולמה משתמשים במטוסים שבלאו מגהצים וטסים בשטח ואולי יכולים מענה,קורונה,0.56054294,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
16065,הודעה ישבתי האוצר ישבתי נועה וישבתי יוגב וקיבלתי יריות,ניצולי שואה,0.56048566,"('0.008*""האוצר"" + 0.005*""החלטה"" + 0.005*""לקיים"" + 0.005*""השואה"" + 0.005*""שרים"" + 0.004*""בסופו"" + 0.004*""ניצולי"" + 0.004*""הדברים"" + 0.003*""העניין"" + 0.003*""שואה""',)",2
6193,שקיימנו הגיע לכאן הבריאות שישה שבועות נכנס לתפקידו סיפר תכניות רבות לפתרון המצב בכנות לומד חייבת לציין שבדרך כלל הבריאות מצטיין בתשובות נותן לשאלות לבקשה למסמכים החשוב קיבלנו מסמך ושום תשובה הדברים שביקשנו בישיבה הקודמת התקדמנו,בריאות,0.5604247,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
3726,המשתתפים נתחיל הגברת הקשר הציוני היהודי בקהילות היהודיות בתפוצות בדגש שכבת גילאי הסטודנטים והדור הצעיר הדגש,כלכלי,0.560381,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
6063,ברורה ראיתם באיזו סערת נפש הקודם ואף בשולחן בשולחנות לבוא ומילה מערכת היחסים שמתקיימת ביני לבין החקלאות בקדנציות הקודמות זקוק שילמדו חקלאות,נשים,0.5603464,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
5423,איחרת יכולתי לזכותך שאיחרת פתחתי שהגעת בתחבורה ציבורית לוקח ברגל,נשים,0.56033695,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
1626,שהמציע להתחיל בדברים היושב-ראש במסגרת מהיר מהיר כמשמעותו הנושאים מוצגים תמציתית והזמן שהקצבנו לישיבה נקצר הדוברים יתמקדו מבקשים רויטל סויד,נשים,0.56022173,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
3347,שלוש ארבע סיעות הגישו הסתייגויות שמקובל נקרא הנוסח ההסתייגויות אתן סיעה לנמק ההסתייגויות ואחר נקיים הצבעות,נשים,0.56013113,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
12791,נעשה שיתעסק בסחיטה וניצול ברשתות הבנתי שהתקיים המיוחד שיזמו כחודש לקידום מעמד האישה שקשור לסחיטה וניצול,נשים,0.56008536,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
22843,החוקה ומשפט נדון באישור שתי סמכויות מיוחדות להתמודדות נגיף הקורונה הגבלת פעילות במקומות עבודה; ותקנות דומות בהגדרתן הגבלת היציאה מישראל והכניסה אליה כיוון שלוח הזמנים קצר נעשה תמציתית רחב הדברים להדגיש שנבין מיוחדים ושונים מהפרוצדורות שהיו תעלו ודיונים רחבים בהזדמנות והלאה,קורונה,0.5600407,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
8786,דנים טיפול בחולי נפש 4 התשעו-2016 מ/1025 הגענו לכמעט סיכום טועה נוסח מקובל,נשים,0.5597937,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
21943,פותחת לקידום מעמד האישה ולשוויון מגדרי ה-4 ביוני נדבר מצבן נשים עזתיות הסגר רצועת עזה,נשים,0.55977017,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
21462,הדין הפלילי סמכויות אכיפה מעצרים הוראת בתקופת תוקפו סימן ב1 לפרק לחוק הדין כאמור בסעיף 40 לחוק יקראו הדין הפלילי סמכויות אכיפה מעצרים התשנו–1996 ‏ בפרק המעצרים שלפני 17 יבוא,קורונה,0.55970365,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
16418,צהרים לנושא צמצום הפערים בתקצוב שירותי הרפואה הפריפריה למרכז,בריאות,0.55945736,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
10649,הדברים התקינה ב-9 באוגוסט התקנות נכנסו לתוקף בלילה לשלישי שבה והתכנסה חמישי ותיקנה מהתקנות הדברים נכנסו לתוקף לכאורה תיקנה התיקון ואתמול החליטה התיקון,קורונה,0.5592351,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
20717,וועדת החינוך תרבות והספורט 15012018 כח בטבת תשעח לימוד עזרה בבתי הצבת מכשירי החייאה במוסדות חינוך תשעז,חינוך,0.55911815,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
9623,לסיכום משפט ברשותכם המטרה ובדיונים למנף ולהגביר ידע לפקח ההתקדמות המטרה כשלעצמה לתוך במטרה לשיתוף מגזרים סקטורים גופים הידע ספק שלצורך צריכים תקציבים צריכים תקנים שינוי תרבות ארגונית מבקשים,חינוך,0.5589072,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
9833,אמן במשא ומתן בהרבה האחרון ניהל כיושב הפנים נלהב כיושב ביכולת לנסות ולהשפיע חייהם ערביי ראינו מיומנותו כנושא ונותן יכולת הפשרה היכולת לכדי הסכמה קונטרוברסלי ספק שנוכחותו במשכן חסרה שולח מכאן תנחומיי תנחומינו למשפחה לחברי סיעת רעמ סיעתו ולכל מוקירי זכרו,נשים,0.55881554,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
2918,נדמה שהסנגוריה האחרונה שעוד הספיקה אתן מאחר והצטרפו אלינו מוועד היישוביים אתן לזאב המנכל בקצרה לסיים,בריאות,0.5586851,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
23669,החינוך התרבות והספורט 8 במרס באדר תשעז הענקת תואר חסיד אומות לכפר הצרקסי-מוסלמי אהגה תשבחו תתקנו בסלניי בקווקז,חינוך,0.558642,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
22154,הבהיר מסכים להטלת רגולציה האזרח עשינו שינויים בנוסח להעלות לקראת הקריאה השנייה והשלישית,נשים,0.5586117,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
6185,פותחת שמעתי מיני רחש בחש עמדה עקרונית החלטתי מהרגע שפורסמה הכתבה קוראת מתייעצת פרופסורים ומומחים בדיני המשטרה המשפטים עמדה הבעתי עמדה באתי ובסופו מסדרת דיונים אחרון,בריאות,0.55850077,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
5549,החשיבות המסגרת שנקבע המסגרת האישורים הסינון הבקרה והאשרורים המתאימים הפרלמנט המוסד הציבורי שצריך המפקח פעולות ומאשר אותן ולהיכנס להגדרות שעוד הגענו אליהן הנושאים עצמם יעברו התקנות יעברו יעברו לוועדת ייעודיות שמטפלות בתחומים שלהן כספים בכספים רשויות מקומיות רשויות מקומיות וכו חשיבות המסגרת כנבחרי ציבור ושוחרי הבקרה והפיקוח יקבע המצב וייתן הגמישויות בפנים כללים ברורים שנקבע ושאני שיאושרו בסופו,כלכלי,0.5581034,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
11862,אושר ישבנו יחד האוצר וקבענו שכאשר מעבר ל-2018 תקציב התאמות המשמעות תקציב המעבר שהבנתי וכפי שביקשתי בתקציב ו-2016 תקציב ההתאמות שעברה שנת נכנסים לתקציב מאשרים תקציב מכיוון שהתקציב דו שנתי שראינו במהלך נכסה באמצעות תקציב ההתאמות,כלכלי,0.5577236,"('0.024*""שקלים"" + 0.022*""מיליון"" + 0.020*""האוצר"" + 0.019*""תקציב"" + 0.012*""שקל"" + 0.008*""ממשרד"" + 0.008*""אגף"" + 0.008*""התקציב"" + 0.008*""הכסף"" + 0.008*""מיליארד""',)",2
7969,תחילה נעבור סעיפים שטרם הספקנו לדון בהם רוני תקריא הסעיפים לקראת המסמך סעיפים שעוד הוקראו הערות עליהם ואחר נחזור אחורנית לסיכומים שהיו ולהקראה הדברים שסוכמו,נשים,0.5576952,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
2562,אמנם בישיבה הקודמת התחילו בהקראה מהסעיפים מציע שנתחיל מההתחלה הוקראו סעיפים בהם שינויים,נשים,0.55750215,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
9545,איתנו תלמידי חינוך לפסגות שמלווים חינוך לפסגות תלמידים שנבחרים למיזם פרוייקט שנקרא מיוחד שמועצמים ומביאים לפסגות עמדתי מקרוב בסיור שערכתי שמעתי התלמידים עצמם ושמח מתחיל מגילאים קטנים תלמיד שנכנס לפרוייקט מקבל מטלות ומשמעת ונכנס למסלול למידה,כלכלי,0.55737984,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
17627,דנים דיווח 24א לחוק הפיקוח שירותים פיננסיים קופות גמל התשסה-2005 ולתקנות הפיקוח שירותים פיננסיים קופות גמל איסוף גישה ובקרה בעת איחוד חשבונות הוראת התשעז-2016,נשים,0.55695564,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
