,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
7901,החינוך התרבות והספורט 27 בפברואר באדר תשעז הכשרת שופטים ייעודיים בתחום הספורט,חינוך,0.538337,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
4349,האגף לחינוך מיוחד לשתף בעקרונות מודל העבודה לפיו נערכנו לקראת פתיחת שנת הלימודים,כלכלי,0.5382808,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
5935,סבטלובה מהותית והיא עניין חלוקת העבודה המעסיק קיבל אישה לעבודה טען לשבת ואיך תוכל לעבוד חמישה מחזיר אותנו לתקופה שהייתה תקופת האבן שבה נשים ישבו וגברים יצאו ללקט צמחים ולצוד חיות חלוקת כזאת,נשים,0.5382692,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
14932,רזבוזוב פנה אלינו בעקבות התחקיר 2 החדשות לציין שפה באה לידי ביטוי התופעה הגדולה הרחבה והחמורה הימורים בלתי חוקיים באינטרנט,כלכלי,0.53821105,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
15741,ברוכים הבאים חברים לצדק חלוקתי ולשוויון חברתי בחינת היעדר מענים למצוקת גברים בפריפריה,עולים,0.5379003,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
5571,זוכרת קורבנות הפיגועים בפיטסבורג מונסי סן דייגו וגרסי סיטי בטבח שהתרחש קהילת עץ אור לשמחה בעיר פיטסבורג שבפנסילבניה ארצות-הברית ב-27 באוקטובר נרצחו 11 יהודים ונפצעו רבים רוז מלינגר 97 ניצולת שואה; מלווין ווקס 88; הזוג סילבן סימון 86 וברניס סימון 84; גויס אייזנברג 75; דניאל שטיין 71; ארווין יאנגר 69; דר גרי רבינוביץ 66; ריצרד גוטפריד 65; האחים ססיל רוזנטל 59 ודיוויד רוזנטל 54,בריאות,0.53787905,"('0.013*""הרווחה"" + 0.011*""בריאות"" + 0.009*""הנפש"" + 0.008*""אלאלוף"" + 0.007*""העבודה"" + 0.007*""מזון"" + 0.007*""אלי"" + 0.005*""לבריאות"" + 0.004*""המזון"" + 0.004*""הבריאות""',)",6
7743,הנתון נתון שצריך לפקוח העיניים חייבים לוודא מערכת חינוך איכותית זמינה ונאותה שלכל האוכלוסייה ספציפית חייבים לפתור תפוח האדמה הלוהט שאף לגעת החינוך במגזר החרדי ולשם התכנסנו לנציגי החינוך שתפתחו מצגת שתציגו בפנינו הנתונים המבנה וכיצד עובדת מערכת החינוך החרדית ובכלל המחוז החרדי אצלכם זכות הדיבור אצלכם,נשים,0.5378598,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
19262,הכספים הפיקוח שירותים פיננסיים קופת גמל הוצאות ישירות בשל ביצוע עסקאות הוראת התשף-2020,קורונה,0.5375836,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
3258,מקבלים יושב המדע והטכנולוגיה אורי מקלב המארח אותנו בכנס לציון הלאומי למדע המדע והטכנולוגיה אופיר אקוניס,תחבורה,0.5375283,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
2602,נדון כעת למערכת הבריאות למערכת הבריאות למערכות החינוך הרווחה ובכלל וליכולת להעניק שירותי בריאות מקצועות הבריאות מיטביים מקצועיים וזמינים לאזרחי לגיל הרך והן לבוגרים ומבוגרים,בריאות,0.53744316,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
15620,פרמטרים פרמטרים הרכב המשודרג פרמטר שנובע מרכיב הביטחון מחיר מסוים שמייקר הרכב,בריאות,0.5373907,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
1441,לנכון שהדיון המיוחד יוקדש יוקדש לארגון בקשיים נוראיים ושידע להתארגן כזאת ולהתמודד ולצאת חדשה ברמה אזורית המקומית ברמה ארצית שלפעמים הדוגמאות החיוביות המוצלחות שאנשים ייהנו מהידע ומהיכולת לשפר נתכנס מבלי שיהיו בעיות בעיות שיגיעו לפה יעלו בשולחן תדברו בזמן שניתן נוחה,בריאות,0.5373757,"('0.022*""החולים"" + 0.022*""בתי"" + 0.017*""הספר"" + 0.010*""הבריאות"" + 0.010*""בבתי"" + 0.010*""חולים"" + 0.005*""השואה"" + 0.005*""לבתי"" + 0.004*""קופות"" + 0.004*""ניצולי""',)",6
255,מסתכלים ציר מסתכלים מאז קיצור השירות הקודם קיצור ל-32 חודשים והתחיל להשפיע בשנת הקיצור יצר בצהל פער שהסברתי בפעם הקודמת חייב אותנו להיערכות בראיית הקיצור הקודם בראיית הקיצור,קורונה,0.53728706,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
17341,לצדק חלוקתי ושוויון חברתי שהיום נדון תמונת ועדות קבלה ביישובים קהילתיים ובקיבוצים מטרת העל שאמרנו לצמצם הקיפוח להימנע מקיפוח לאפשר הזכות הבסיסית מעדה מסוימת צבע עורו מסוים הלאום שונה לשוויון בחברה הישראלית וזו מטרת,עולים,0.5372204,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
2108,בתחום אחריותו המשפטים אציג אציין שמחים שוועדת הכלכלה נותנת דעתה חקיקה המשפטים ובזמנו עבר רפורמות וזו הזדמנות ולהסביר,חינוך,0.53715706,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
4683,ברשותכם פותחת טיפול החלב כשההתמקדות בליקויים חמורים במסד הנתונים מערך טיפות החלב נדון בממצאי תחקיר מקור,כלכלי,0.5371182,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
2052,מניחה ומקווה שהמלג מבין חשיבותה שקיפות ושהדיון התחלה לאיך שקיפות במלג להיראות הבנה ששקיפות כלי למניעת שחיתות למניעת חוסר יעילות ולניצול תקציבי ראוי בסופו במועצה שחולשת תקציב מיליארדי שקלים תקציב כוח השפעה עצום העתיד מדינת מתוקף ההחלטות שמתקבלות האקדמיה במדינה השפעה עצומה בריחת המוחות התופעות הקשות מתמודדים איתן שנוגעות לעתידה ההשכלה לעתידה מדינת ומתוקף בטוחה תבינו הצורך בשקיפות שהוועדה תציע כלים להגברת השקיפות ולייעול התהליך,תחבורה,0.5365193,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
5745,היושב כול נרפה מהנושא שאמר היושב חושבים שבמרכז התהליך הלימודי המורה מצטערת שהנציגים המכללות הגיעו נציגים המלג הגיעו,כלכלי,0.536447,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
7139,פותחת לקידום מעמד האישה ולשוויון מגדיר 24 בינואר בשבט תשעח רכש ציבורי הנשים,נשים,0.535919,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
1771,נעסוק שכחת לעסוק בטיחות הרב מאבדים היפגעות בלתי מכוונת נשכחים ברכב וביום שבת נפל ילד מחלון נופל מחלון מוצאים מתים גיגית מיני שנשמעים מזעזעים בוטה קורה,כלכלי,0.53586924,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
14291,סוגיות רגישות שצריך לגעת בהן העיר ברורה מכוונים לאותה מטרה ננסה למצוא הדרך הנכונה מהקבוצות למטרה העיקר המפגש מובן מאליו מרכז טיפול נפגעי מינית בחברה החרדית לגמרי מובן מאליו מובן מאליו המרכז לבין רשויות שאלתי במרכז החברה החרדית ללמוד המודל הפעולה מפללים מנסים להעתיק המודל למקומות ובבקשה,נשים,0.535835,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
18984,להודות לאפרת התמיכה הבלתי מסוייגת בהקמת משנה והירתמות לקידום מעמדם האזרחים הותיקים רשת בטחון פנסיונית,תחבורה,0.53581715,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
6187,וברכה מוריה צור מהלשכה המשפטית הבריאות מביאים צו הפיקוח מצרכים ושירותים תמרוקים מבקשים לערוך בצו לאפשר ייצוא תמרוקים רשיון תמרוקים פלוני,כלכלי,0.5357577,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
1097,בכוונה אומרת לתחילת אוגוסט מתחבר לדברים האחרים להשאיר המשפחה הזדמנות מצוינת חופשה משפחתית ולחזק הקשר ושוב אקסטרים בזמן איכות בכייף בסביבה הטבעית האפשרויות שבעצם מוצעות לתחילת אוגוסט,נשים,0.5356403,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
9172,הפרלמנטרית כללי וועדות כלי להתניע לעקוב לפקח ולקדם נושאים מקדישים לנושא ספציפי למגזר קהילה ספציפית לקדם החלטה שבה מקימים משנה שתקדם הנושאים פיתוח היישובים הדרוזיים והצרקסים,עולים,0.53521216,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
453,השינוי למעשה סוג נוסח סוג טעות סופר שנשמטה בנוסח הקודם שנוגע לשיעור הריבית הרעיוני ואסביר,כלכלי,0.5350329,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
7632,מלה תציל מאות ואולי אלפי עסקים קטנים שהלכו ונסגרו כתוצאה מהרגולציה הכבדה שפשוט בתי מרקחת הקטנים נעלמו ותאפשר לחיות חשיבות,כלכלי,0.5349244,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
2062,בשנה שעברה למדתם משנים קודמות זוכר שהמשטרה עוזבת ברגע שנגמר לג בעומר בעיות במוצאי לג בעומר נדע שמוצאי לג בעומר הלילה שקורה במוצאי שבת יגיעו בלילה,חינוך,0.5345254,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
1842,ביקשתי שיתחילו סגר לילה הארץ מסחר ביקשתי שיתחילו שלב כיפור בלימה ראשונית ישבו ראשי המסחר המאוגדים והגדולים בכו כמויות סחורות שתקועות אמרתי שצריך לאנשים להתארגן לקראת עצמם ביקשתי שהסגר הקשה יתחיל במוצאי כיפור חג הסוכות דעתו המקצועית הבריאות להתחיל הסגר החזק לעבור לצד מאיתנו צודק ודאי שסגר החלטה לכולנו שהדברים מפורטים שפוגש האדם בשטח במחסום שוטר יבין התקנות תקלות בשיחה שהייתה הייעוץ המשפטי הבריאות נאמר שזאת החלטה הדרג המדיני יורד לתקנות,חינוך,0.53442156,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
1163,בפעמים הקודמות ראינו הרשימה המשמעות ההרחקה צווי ההרחקה צו מינהלתי שיפוטי ראינו הרשימה אמרתי נדמה היועץ המשפטי וקיבל בדיקה וחזרתם תשובה מסוימת שצריך הבחנה נותן צו הרחקה משדה התעופה כלומר יוכל לצאת מהארץ לבין נותן צו הרחקה מביתו הפוך סוגר צו הרחקה ממקום עבודתו שמזה חי ברשימה דירוג ביקשתי תעשו הדירוג שנוכל להתייחס,חינוך,0.5343245,"('0.007*""החינוך"" + 0.007*""גבוהה"" + 0.006*""הגבוהה"" + 0.006*""להשכלה"" + 0.004*""ההשכלה"" + 0.004*""במוסדות"" + 0.004*""מודה"" + 0.004*""התרבות"" + 0.004*""החשמל"" + 0.004*""האנרגיה""',)",6
13477,למעשה הסובלים מתחלואה כפולה מצאו עצמם נופלים הכיסאות עומדים כיסאות רווח ביניהם ורגל מידי המיוחד שהכנסת מציינת עוקבת מנת עומד סטטוס הטיפול בהם הפעם פרספקטיבה שנתיים הרפורמה בבריאות הנפש,נשים,0.5339959,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
10944,שעוסקת בטיפול בנפגעי פוסט טראומה 24 בנובמבר בכסלו התשפא 1132,קורונה,0.53377306,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
11362,התכנסנו הבריאות ה-31 בינואר כט בשבט תשפב 1003 מתחילים צו בריאות העם נגיף הקורונה החדשהבידוד והוראות שונות,קורונה,0.53374827,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
8915,אעשה הפסקה חמש לנסות לאיזשהו פתרון אישור מוסדות ציבור 46 לפקודת הכנסה ארז אורעד,נשים,0.53288245,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
3036,חייב החינוך התנצל בפני חברנו פרופ יוסי יונה שחשד והתנצל צייצתי מופתע נפתלי להתנצל אמרתי יוסי יונה התנצל שאמר,כלכלי,0.5328655,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
8116,פי החלטת השרים חקיקה הוחלט לתמוך בהצעה הטרומית ואחריה להמתין שלושה חודשים במהלכם פתרון שאינו בחקיקה ראשית תוחזר נוסף השרים תראו עברו למעלה מ-4 חודשים ועדיין נעשה מבקשת שנדון בנוסח ונכין לקראת קריאה במקביל נבקש להעלות חוזר השרים חקיקה שברגע שוועדת השרים תאשר,נשים,0.53278977,"('0.016*""מעמד"" + 0.015*""האישה"" + 0.014*""לקידום"" + 0.010*""מגדרי"" + 0.009*""נשים"" + 0.008*""ולשוויון"" + 0.007*""פותחת"" + 0.004*""הנשים"" + 0.003*""מינית"" + 0.003*""שמחה""',)",6
5273,ברוכים הבאים לוועדת העלייה הקליטה והתפוצות מברכים שהגיעו לכאן חבריי יוליה מלינובסקי קסניה סבטלובה ינון אזולאי וכמובן הדין הרבני ומשרד המשפטים סמנכלית בכירה הדין הרבני בתפקיד האישה הראשונה,תחבורה,0.53268385,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
3884,בפתיחת בשם היושב-ראש אבי דיכטר minded ומעבר לבקשה להאריך בשנה לקיים המשרדים השונים לאורך מעין ועדות מעקב לצמצם והמחלקה המשפטית שתעקוב הדברים,כלכלי,0.53230494,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
3232,העלייה הקליטה והתפוצות היערכות להעלאתם לישראל הממתינים במחנות באדיס-אבבה ובגונדר החלטת 429,עולים,0.53229207,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
1245,כדוגמה אתן הסיפור חזרת הליגות שקודם כול חזרו ליגות הגברים יצאה פנייה נכונה מטעם התרבות והספורט כשחילי התרבות והספורט התערב הבין סיכוי שליגת כדורגל הנשים המקצוענית תחזור לפעילות ואכן ששוחחו הקפטנית והשחקניות לוודא אכן קורה זהו שנמצא איתנו מיכאלי,עולים,0.5320072,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
270,בהקשר הניצולי שואה הבנו מהרפרנטים הדחיפות העניין מיני סיבות טכניות טכניות רווחה מאפשרים להעלות אחריות וידיעה והבנה מהגופים שמקבלים הכסף עונה הנוהל להגיש הדרך שבה מתנהל איומה וכדי שהעמותות העמותות,נשים,0.53198266,"('0.024*""נשים"" + 0.007*""ציבור"" + 0.006*""אלימות"" + 0.006*""הכנסה"" + 0.005*""מוסדות"" + 0.005*""הנשים"" + 0.004*""לנשים"" + 0.003*""חייבת"" + 0.003*""במשפחה"" + 0.003*""רשימה""',)",6
9490,הקודם הסברנו לשרת הציבור נותנים מגוון ואפשרויות תשלום כלל בגוף שמֵשִׁית החיוב גוף עיקר עיסוקו פריסה ארצית ופחות יכולת לפנות לשלם יתר הדברים נשארים באותה מתכנות שהגוף מעביר היכולת לסלוק שהיושב-ראש האזרח פונה והגוף מקפיא מקפיא יתר התהליכים מתבצעים באותו גוף קיבלנו סמכויות נוספות,קורונה,0.53192145,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
16242,החליטה למזג אותן ולדון בהן כהצעת שנייה ושלישית בסך החלטת יושב,עולים,0.53191644,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
2101,מקרים שמגיעים אלינו נחשפים אליהם בתקשורת פגיעה במרחב הציבורי הצבאי כתוצאה מכניסה מהצטרפות חיילים שאולי מורגלים במרחב ציבורי נפרד אורחות מקודם תוך הצבא ויותר הובטח הובטח צבא סטרילי צבא צבא תנאים שהובטחו סיפר שהצבא צבא מעורב שקורה בשטח חיכוך גובר חיילים וחיילות בסיסים שאולי חיילים תנאים תנאים בסיסיים שירותים מקלחות מגורים נפרדים מקבלות פניות,כלכלי,0.53169364,"('0.004*""הדברים"" + 0.004*""האוצר"" + 0.003*""גופים"" + 0.003*""הביטחון"" + 0.003*""להגנת"" + 0.003*""שוק"" + 0.003*""הרשות"" + 0.003*""המשרד"" + 0.003*""ההון"" + 0.003*""הגופים""',)",6
199,מצטערת האוצר מציג התקציב הכספים החכים הרב זמנית יכולים סליחה האיחור,כלכלי,0.53144765,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
5064,רמתם בוגרי המכללות להוראה בקרב המגזר הערבי לציין שחברי עקביים חנין זועבי עקבי יחד מסעוד גנאים מובילים ואומרים בדיונים רבים כשמדברים הפערים בחינוך מהססים ומדברים רמתם המורים במגזר הערבי שזו אות כחברה ובכלל המשרד ולאתגר המורים מהמגזר הערבי לרמה גבוהה ממה שקיים בחברה הישראלית בשוויוניות כשמדברים פערים לפעול לשוויון המקדם,עולים,0.53144675,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
15759,דיונים באמצעים טכנולוגיים הוראת נגף הקורונה דיונים בבתי משפט ובבתי דין בהשתתפות עצורים אסירים וכלואים,עולים,0.53139883,"('0.016*""העלייה"" + 0.015*""עולים"" + 0.013*""הקליטה"" + 0.011*""אתיופיה"" + 0.010*""יוצאי"" + 0.009*""העולים"" + 0.007*""חדשים"" + 0.007*""חברתי"" + 0.006*""והקליטה"" + 0.005*""מקיימים""',)",6
504,צהריים צו הארכת תקופות הוראה נגיף הקורונה אישורים רגולטוריים התשף-2020,קורונה,0.5312975,"('0.029*""הקורונה"" + 0.021*""הוראת"" + 0.014*""נגיף"" + 0.011*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""לחוק"" + 0.008*""מיוחדות"" + 0.008*""1"" + 0.007*""2"" + 0.007*""התקנות""',)",6
2057,נכנסנו וניסינו ולפענח עובד ואיפה הציבור הצצה לאינטרסים מקבלי ההחלטות השרים עובדים בכירים בשירות ומהם האינטרסים המקורבים קרובי המשפחה ואנשים שאיתם עובדים פרטי הסתבר שהתמונה עגומה הסכמי ניגודי העניינים פונים במסגרת חופש מידע המידע שנקבל מידע מוגבל,חינוך,0.53118765,"('0.076*""החינוך"" + 0.020*""התרבות"" + 0.017*""והספורט"" + 0.012*""חינוך"" + 0.011*""הלימודים"" + 0.009*""במערכת"" + 0.008*""שנת"" + 0.008*""בחינוך"" + 0.007*""מערכת"" + 0.007*""הספורט""',)",6
3469,אתן זכות הדיבור הראשונה לאלעד כהנא מקו לעובד אתן להציף בפנינו האתגרים המשמעויות הקשיים שנתקלות ונתקלים בהם העובדות והעובדים הזרים מהגרות ומהגרי הבמה אלעד,כלכלי,0.5311006,"('0.003*""צריכים"" + 0.003*""מעונות"" + 0.003*""לעסקים"" + 0.002*""ימים"" + 0.002*""מצד"" + 0.002*""מדינה"" + 0.002*""הכלכלה"" + 0.002*""עליה"" + 0.002*""כפולה"" + 0.002*""לומדים""',)",6
4355,רב ישיבה מיוחדת המדע והטכנולוגיה בהשתתפות המדע והטכנולוגיה אופיר אקוניס שידווח פעילות המשרד לצורך הפרוטוקול טז תמוז התשעז 1072017,תחבורה,0.53098816,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
16895,המדע והטכנולוגיה והחלל השלכות התפוצצות משגר עמוס 6 עתיד תעשיית התקשורת והחלל בישראל,תחבורה,0.53085285,"('0.018*""התחבורה"" + 0.017*""הדין"" + 0.016*""המדע"" + 0.014*""הציבורית"" + 0.014*""והטכנולוגיה"" + 0.013*""ציבורית"" + 0.007*""עורכת"" + 0.007*""תחבורה"" + 0.006*""המקומי"" + 0.005*""העיר""',)",6
